TestDataID,Rating
242,3.1941702365875244
243,3.255277156829834
244,4.870901107788086
245,4.73041296005249
246,4.003698348999023
247,3.589810848236084
248,2.7637908458709717
249,3.7482523918151855
250,3.617034912109375
251,3.7590906620025635
252,4.201571464538574
253,4.409643173217773
254,4.714885234832764
255,0.7714933753013611
256,3.4799952507019043
257,3.0508670806884766
258,2.928307294845581
259,3.585285186767578
260,2.51948881149292
261,2.914574146270752
262,3.4785938262939453
263,2.660991668701172
264,3.576911449432373
265,1.9577984809875488
266,3.7952585220336914
267,3.879376173019409
268,3.32658052444458
269,3.9155921936035156
270,4.501387119293213
271,3.009704351425171
272,3.5576605796813965
273,2.918947219848633
274,2.7711341381073
275,4.231286525726318
276,2.455782890319824
277,3.0210049152374268
278,3.663740634918213
279,2.4706859588623047
280,3.4722509384155273
281,3.4020042419433594
282,4.074753761291504
283,3.268758773803711
284,3.197852373123169
285,3.2057363986968994
286,3.074932098388672
287,3.068899154663086
288,3.4609174728393555
289,2.5693819522857666
290,2.9010143280029297
291,2.407778024673462
292,3.321411371231079
293,3.221571683883667
294,3.3797645568847656
295,2.2609360218048096
296,3.887683868408203
297,3.5082826614379883
298,3.9349100589752197
299,3.6889748573303223
300,3.4912643432617188
301,3.753847599029541
302,3.925105094909668
303,4.081480979919434
304,2.968916416168213
305,2.8924853801727295
306,3.7934813499450684
307,3.2960402965545654
308,3.6522974967956543
309,3.3261022567749023
310,3.9102845191955566
311,2.880892276763916
312,3.752405881881714
313,2.6278481483459473
314,3.1638927459716797
315,3.1460986137390137
316,4.441341400146484
317,2.8339645862579346
318,4.553232669830322
319,3.0346078872680664
320,4.634446144104004
321,3.8892769813537598
322,4.2099199295043945
323,3.943925380706787
324,3.8568317890167236
325,4.5639238357543945
326,4.644071578979492
327,4.824591636657715
328,2.121295928955078
329,2.2407467365264893
330,3.5364303588867188
331,3.4548799991607666
332,3.5918450355529785
333,3.2166881561279297
334,4.6702985763549805
335,2.96030855178833
336,2.2190754413604736
337,0.8471552729606628
338,2.2730588912963867
339,2.755314826965332
340,3.123732566833496
341,2.112870454788208
342,1.0300787687301636
343,3.1899147033691406
344,2.0592167377471924
345,2.6952579021453857
346,3.4161288738250732
347,1.9102332592010498
348,2.802213191986084
349,3.3819363117218018
350,2.812310218811035
351,3.4394593238830566
352,2.9340028762817383
353,2.361666202545166
354,3.3588247299194336
355,2.115878105163574
356,3.3453617095947266
357,2.8937463760375977
358,2.1844568252563477
359,4.240001201629639
360,2.7068419456481934
361,2.5406010150909424
362,3.200936794281006
363,2.4991092681884766
364,1.4987719058990479
365,3.0561118125915527
366,3.1849379539489746
367,3.10162091255188
368,2.704632520675659
369,4.7969069480896
370,4.870972633361816
371,4.499393463134766
372,4.95054292678833
373,3.916027545928955
374,3.538755178451538
375,4.041575908660889
376,3.634361982345581
377,4.032529830932617
378,4.4055562019348145
379,4.134327411651611
380,4.256254196166992
381,4.123382091522217
382,3.286531686782837
383,4.087997913360596
384,2.811969757080078
385,4.352704048156738
386,4.057554721832275
387,3.90187668800354
388,3.74194073677063
389,4.760349750518799
390,4.066665172576904
391,3.6808900833129883
392,3.21669864654541
393,3.859545946121216
394,4.0784807205200195
395,5.0
396,3.1734883785247803
397,3.140599250793457
398,2.4803528785705566
399,4.743954181671143
400,3.54541015625
401,3.595038890838623
402,2.81742525100708
403,2.842324733734131
404,3.742475986480713
405,2.735292673110962
406,3.1898975372314453
407,4.419036865234375
408,4.298548221588135
409,2.742480516433716
410,3.511718511581421
411,3.6686458587646484
412,4.2123003005981445
413,4.4979095458984375
414,4.232236385345459
415,3.7036337852478027
416,3.31997013092041
417,3.6310296058654785
418,3.8434906005859375
419,4.036273956298828
420,2.140413761138916
421,3.9565882682800293
422,3.5677027702331543
423,3.688248634338379
424,4.139620304107666
425,4.464138507843018
426,3.6464734077453613
427,4.313518524169922
428,3.9337687492370605
429,3.6188673973083496
430,3.9151666164398193
431,4.177433490753174
432,2.8962883949279785
433,3.2949719429016113
434,2.5852184295654297
435,3.000762701034546
436,3.2152459621429443
437,3.1241514682769775
438,4.176767349243164
439,3.262233257293701
440,2.9134058952331543
441,4.020171642303467
442,4.016799449920654
443,3.759256601333618
444,3.4493050575256348
445,3.6709272861480713
446,3.6312990188598633
447,4.223285675048828
448,3.83292818069458
449,4.143401145935059
450,4.478546619415283
451,3.5321624279022217
452,2.9886021614074707
453,3.5958290100097656
454,3.949450969696045
455,3.0630786418914795
456,3.1588523387908936
457,3.415313959121704
458,2.9771595001220703
459,3.835994243621826
460,3.5286660194396973
461,2.9664223194122314
462,3.906487464904785
463,3.597407341003418
464,3.736677408218384
465,3.9934868812561035
466,4.762403964996338
467,2.7336692810058594
468,3.713038921356201
469,3.6681606769561768
470,4.181012153625488
471,3.6729793548583984
472,4.091849327087402
473,3.6443138122558594
474,3.928222894668579
475,3.095364809036255
476,3.397362232208252
477,3.9043197631835938
478,3.185638666152954
479,3.5761568546295166
480,3.7707576751708984
481,3.7625956535339355
482,3.409536600112915
483,4.534560680389404
484,5.265895843505859
485,5.0
486,3.971505641937256
487,4.493217468261719
488,3.84191632270813
489,4.182938575744629
490,3.519042491912842
491,4.6126909255981445
492,3.3074283599853516
493,3.7273099422454834
494,4.420295715332031
495,2.847529411315918
496,3.154181718826294
497,3.2912392616271973
498,1.8106651306152344
499,3.3814868927001953
500,3.679596185684204
501,4.654041290283203
502,4.246871471405029
503,3.893141031265259
504,3.7796876430511475
505,3.947129964828491
506,3.77657413482666
507,4.216382026672363
508,4.085928916931152
509,3.8726272583007812
510,3.9352729320526123
511,4.335712432861328
512,4.010939598083496
513,3.7880754470825195
514,3.9693641662597656
515,4.340644836425781
516,3.717745780944824
517,4.661043167114258
518,4.192569732666016
519,4.981088161468506
520,3.317095994949341
521,4.057844638824463
522,4.355727195739746
523,4.210836887359619
524,3.752101182937622
525,3.386831045150757
526,3.950401782989502
527,4.3732781410217285
528,4.136941432952881
529,4.661200523376465
530,3.648949384689331
531,3.930967092514038
532,4.793564796447754
533,4.2616777420043945
534,4.463371276855469
535,4.103630065917969
536,2.524923086166382
537,2.4054813385009766
538,4.609040260314941
539,4.016063690185547
540,3.690061569213867
541,3.519108772277832
542,4.453846454620361
543,2.9753756523132324
544,2.1562836170196533
545,0.6605067849159241
546,3.872769355773926
547,3.142752170562744
548,3.0454466342926025
549,3.7618463039398193
550,2.817725658416748
551,3.3737549781799316
552,2.254331350326538
553,3.705493211746216
554,1.3619697093963623
555,3.9508609771728516
556,3.6034326553344727
557,3.7378876209259033
558,3.235553741455078
559,4.414735317230225
560,3.745493173599243
561,4.002503871917725
562,2.4728407859802246
563,2.447047710418701
564,3.724456310272217
565,3.449646472930908
566,3.839808940887451
567,4.325721263885498
568,3.850724220275879
569,2.937462329864502
570,4.256442070007324
571,4.13276481628418
572,3.395549774169922
573,4.084733963012695
574,3.583150863647461
575,3.81657075881958
576,4.31497859954834
577,3.6684842109680176
578,4.4847092628479
579,3.775308847427368
580,2.698709011077881
581,4.858831405639648
582,4.4087233543396
583,4.06104850769043
584,4.0854315757751465
585,4.172179222106934
586,4.411452293395996
587,3.456441879272461
588,3.129080057144165
589,3.5616226196289062
590,3.5730717182159424
591,4.26062536239624
592,4.746890068054199
593,4.218759059906006
594,3.5825328826904297
595,3.406036376953125
596,4.73520565032959
597,4.1400370597839355
598,3.7414968013763428
599,4.559151649475098
600,3.723987340927124
601,4.711782455444336
602,3.762477397918701
603,3.6872024536132812
604,4.110271453857422
605,2.358466148376465
606,3.561246156692505
607,4.399567127227783
608,4.134486198425293
609,3.0981829166412354
610,3.765195369720459
611,4.632709503173828
612,3.4100611209869385
613,3.9528698921203613
614,2.4171085357666016
615,3.1184585094451904
616,3.704751491546631
617,3.404099941253662
618,2.2552433013916016
619,2.7969090938568115
620,3.6144607067108154
621,2.446434736251831
622,2.5783071517944336
623,2.3206417560577393
624,3.0188193321228027
625,3.4071133136749268
626,3.0318260192871094
627,3.58903431892395
628,2.363132953643799
629,3.898345947265625
630,3.351095676422119
631,2.5157113075256348
632,3.723811149597168
633,2.4337379932403564
634,3.180494785308838
635,1.0088684558868408
636,3.368712902069092
637,3.6852569580078125
638,3.2554945945739746
639,3.0232698917388916
640,2.3682427406311035
641,2.5048093795776367
642,-0.12357974052429199
643,2.2298595905303955
644,3.9362497329711914
645,5.440977096557617
646,4.4129791259765625
647,4.324713230133057
648,3.7505080699920654
649,2.592947244644165
650,3.661219358444214
651,3.1744956970214844
652,3.0653533935546875
653,2.7536890506744385
654,3.41986346244812
655,3.3078603744506836
656,3.5807406902313232
657,3.575059175491333
658,2.5921108722686768
659,2.076486825942993
660,3.3083407878875732
661,3.7743897438049316
662,3.4090030193328857
663,3.4324417114257812
664,2.9246203899383545
665,3.9435665607452393
666,2.839097023010254
667,3.179389715194702
668,2.9996337890625
669,3.1033830642700195
670,2.943127393722534
671,3.6937804222106934
672,3.317084312438965
673,2.9401984214782715
674,3.1456751823425293
675,2.1996705532073975
676,2.6440227031707764
677,3.1284518241882324
678,2.4713845252990723
679,3.602365016937256
680,2.6542391777038574
681,1.8578814268112183
682,2.5750160217285156
683,2.857954740524292
684,3.3216705322265625
685,2.6525282859802246
686,2.889636278152466
687,1.8893404006958008
688,2.3273322582244873
689,2.3846704959869385
690,2.1917827129364014
691,3.34905743598938
692,3.7915115356445312
693,3.23195481300354
694,3.79937744140625
695,3.1011669635772705
696,3.2311322689056396
697,3.5210046768188477
698,3.013913869857788
699,3.7209837436676025
700,4.072997570037842
701,2.373072862625122
702,2.9831955432891846
703,4.067800521850586
704,3.2527825832366943
705,3.797475814819336
706,3.096879482269287
707,4.059769153594971
708,3.453268527984619
709,3.9764668941497803
710,3.220968246459961
711,3.1366498470306396
712,4.197391033172607
713,3.8495960235595703
714,3.590973377227783
715,2.9681692123413086
716,3.3652143478393555
717,1.9677183628082275
718,1.9303832054138184
719,3.1348519325256348
720,3.1560134887695312
721,3.9461028575897217
722,4.147298336029053
723,3.1204943656921387
724,4.016704082489014
725,3.680047035217285
726,3.097867488861084
727,4.286831855773926
728,4.974586486816406
729,3.234994888305664
730,4.229426860809326
731,4.126440048217773
732,3.766519069671631
733,4.087709903717041
734,4.2011942863464355
735,5.217749118804932
736,4.219582557678223
737,4.314850330352783
738,4.225597381591797
739,4.566524028778076
740,3.7269678115844727
741,4.206423759460449
742,3.807764768600464
743,3.1680681705474854
744,4.720485687255859
745,3.8245561122894287
746,4.344500541687012
747,4.920244216918945
748,3.360729932785034
749,4.253568649291992
750,4.264458179473877
751,4.27849006652832
752,4.120163917541504
753,3.0429446697235107
754,4.7415666580200195
755,3.7389047145843506
756,4.302244663238525
757,2.869211196899414
758,3.912954807281494
759,3.7533509731292725
760,4.938137531280518
761,4.011785507202148
762,3.1456351280212402
763,3.9762535095214844
764,3.9499828815460205
765,3.919711112976074
766,4.796677112579346
767,4.331801414489746
768,2.4008612632751465
769,4.607326030731201
770,4.740359306335449
771,2.224797010421753
772,4.454316139221191
773,4.756840705871582
774,4.120242118835449
775,3.76607608795166
776,4.857448577880859
777,2.5205013751983643
778,3.910001277923584
779,4.237593650817871
780,4.200822830200195
781,4.441115379333496
782,2.781858444213867
783,4.4180450439453125
784,3.8171098232269287
785,4.211213111877441
786,4.404561996459961
787,4.477786064147949
788,4.937979698181152
789,5.3301239013671875
790,3.1512176990509033
791,3.6858389377593994
792,4.263816833496094
793,5.027681350708008
794,4.595946311950684
795,4.806437969207764
796,4.806039333343506
797,4.846183776855469
798,3.431713104248047
799,5.017188549041748
800,4.420805931091309
801,4.401093482971191
802,3.950709104537964
803,4.445713043212891
804,4.332983016967773
805,4.474491596221924
806,2.894862651824951
807,1.9722750186920166
808,4.672247886657715
809,2.3334102630615234
810,3.634464740753174
811,4.062407970428467
812,1.8737578392028809
813,4.607847213745117
814,5.005182266235352
815,4.686265468597412
816,4.417839527130127
817,4.881977081298828
818,4.488002300262451
819,3.1962890625
820,4.192164421081543
821,4.29102087020874
822,3.190668821334839
823,3.5424914360046387
824,4.234888076782227
825,4.374648571014404
826,4.50633430480957
827,3.5029399394989014
828,4.372734546661377
829,4.12590217590332
830,4.093317985534668
831,2.32641339302063
832,3.6793291568756104
833,4.373729228973389
834,4.204131126403809
835,2.9568309783935547
836,4.169116497039795
837,3.0941014289855957
838,4.368679046630859
839,4.428964614868164
840,2.9712836742401123
841,4.026897430419922
842,2.7596514225006104
843,4.216026782989502
844,4.4358110427856445
845,4.545447826385498
846,3.9503188133239746
847,4.151801109313965
848,2.903944730758667
849,2.5056281089782715
850,3.7707371711730957
851,4.17293643951416
852,4.592755317687988
853,4.466427803039551
854,3.6496670246124268
855,4.8784894943237305
856,5.135697364807129
857,4.630733489990234
858,5.047709941864014
859,4.995059013366699
860,2.5912342071533203
861,2.7282090187072754
862,3.5147387981414795
863,3.3615496158599854
864,3.707920551300049
865,2.846261978149414
866,3.7803659439086914
867,3.6282200813293457
868,3.5521352291107178
869,1.271907925605774
870,3.212414264678955
871,3.5885679721832275
872,3.6717114448547363
873,2.3875536918640137
874,3.846611976623535
875,3.29533052444458
876,3.6671535968780518
877,3.4939210414886475
878,2.971004009246826
879,3.8574633598327637
880,3.302225112915039
881,3.4454779624938965
882,3.8083133697509766
883,4.892664432525635
884,4.368566989898682
885,2.4732818603515625
886,3.443476438522339
887,2.216054677963257
888,3.5190303325653076
889,4.831311225891113
890,4.488195896148682
891,3.618563175201416
892,3.1644704341888428
893,3.560729503631592
894,2.6350860595703125
895,3.720606803894043
896,4.195518493652344
897,2.9960031509399414
898,2.821812868118286
899,3.0708584785461426
900,4.108423233032227
901,4.239992618560791
902,4.186361789703369
903,3.445025682449341
904,3.43830943107605
905,3.0988855361938477
906,4.455924987792969
907,3.3447206020355225
908,4.5485100746154785
909,3.7872138023376465
910,3.079763889312744
911,3.60990834236145
912,4.1971116065979
913,3.237248659133911
914,3.3649232387542725
915,3.447516679763794
916,2.1426024436950684
917,2.7408015727996826
918,2.8455970287323
919,3.276710033416748
920,4.02027702331543
921,4.042629718780518
922,3.924201011657715
923,3.886134386062622
924,3.743668556213379
925,3.129641532897949
926,3.94622802734375
927,3.2072105407714844
928,2.7603981494903564
929,3.2021443843841553
930,3.322371006011963
931,3.4647207260131836
932,3.609532117843628
933,3.698298931121826
934,2.787224531173706
935,3.7400712966918945
936,3.649792194366455
937,4.128039360046387
938,3.934039354324341
939,3.633601427078247
940,3.58096981048584
941,4.538747310638428
942,2.8823938369750977
943,3.227130889892578
944,4.256845951080322
945,3.710498571395874
946,3.6088762283325195
947,1.7050050497055054
948,2.411733865737915
949,4.01223611831665
950,2.220268487930298
951,2.925467014312744
952,4.506075859069824
953,4.460463047027588
954,5.079333305358887
955,4.697657585144043
956,4.494248390197754
957,4.360042095184326
958,4.76481819152832
959,4.380051136016846
960,4.476661205291748
961,4.553840160369873
962,4.1982011795043945
963,4.222504138946533
964,4.9730424880981445
965,5.007442951202393
966,4.643033027648926
967,4.798867702484131
968,3.9458189010620117
969,4.861104965209961
970,4.65654993057251
971,4.727917194366455
972,3.1838490962982178
973,4.456413745880127
974,5.094404220581055
975,3.393829822540283
976,4.317740440368652
977,3.1774916648864746
978,3.013338565826416
979,3.7617287635803223
980,3.79433274269104
981,3.5838396549224854
982,4.367648601531982
983,3.3910491466522217
984,3.7128474712371826
985,2.89847469329834
986,2.357433795928955
987,2.6423332691192627
988,4.044707298278809
989,4.187384128570557
990,3.7272181510925293
991,3.073538303375244
992,3.257195472717285
993,2.2221426963806152
994,1.4689836502075195
995,3.54472017288208
996,3.192678451538086
997,2.579937696456909
998,3.5833775997161865
999,3.5568478107452393
1000,2.9986395835876465
1001,3.9069418907165527
1002,2.5854697227478027
1003,2.568990707397461
1004,4.001680374145508
1005,4.323302268981934
1006,2.9147164821624756
1007,3.3226845264434814
1008,3.5503931045532227
1009,3.658369779586792
1010,5.104265213012695
1011,3.8437180519104004
1012,3.6610207557678223
1013,3.5320749282836914
1014,3.0237228870391846
1015,4.326376914978027
1016,2.298616886138916
1017,3.3960018157958984
1018,3.0851945877075195
1019,2.9363553524017334
1020,5.060997486114502
1021,3.5142438411712646
1022,1.8274154663085938
1023,3.1291379928588867
1024,4.726690292358398
1025,4.6735944747924805
1026,3.131167411804199
1027,4.022554397583008
1028,3.0625977516174316
1029,3.7181050777435303
1030,4.366191864013672
1031,3.727321147918701
1032,4.496345043182373
1033,2.9509763717651367
1034,4.352564811706543
1035,3.4975876808166504
1036,5.079430103302002
1037,5.2287278175354
1038,4.6918134689331055
1039,5.265718460083008
1040,3.9663383960723877
1041,4.329095363616943
1042,4.9147539138793945
1043,4.860628128051758
1044,2.5177013874053955
1045,1.5362352132797241
1046,3.9880995750427246
1047,4.114123344421387
1048,2.8785886764526367
1049,2.3972420692443848
1050,3.033534049987793
1051,4.003775596618652
1052,3.817516803741455
1053,3.2927298545837402
1054,4.399745941162109
1055,3.994119882583618
1056,3.052577495574951
1057,3.815744161605835
1058,3.515894651412964
1059,3.9211416244506836
1060,4.441575050354004
1061,3.562626838684082
1062,4.548965930938721
1063,3.750001907348633
1064,4.1736321449279785
1065,2.982062339782715
1066,4.484446048736572
1067,3.7168118953704834
1068,2.346033811569214
1069,3.343820095062256
1070,3.9090065956115723
1071,3.5996809005737305
1072,4.760256290435791
1073,4.574257850646973
1074,4.532764911651611
1075,4.689853668212891
1076,2.755919933319092
1077,5.10746955871582
1078,2.883002996444702
1079,4.442702770233154
1080,4.061300754547119
1081,4.267852783203125
1082,3.870575189590454
1083,4.793432235717773
1084,5.121978759765625
1085,3.9872097969055176
1086,4.4036641120910645
1087,3.0084519386291504
1088,4.280917167663574
1089,1.4056211709976196
1090,3.5553321838378906
1091,2.9732980728149414
1092,1.3968555927276611
1093,4.469565391540527
1094,2.2636590003967285
1095,4.022210597991943
1096,3.7721457481384277
1097,3.603740692138672
1098,1.9863194227218628
1099,4.857578754425049
1100,4.441280841827393
1101,2.907073497772217
1102,4.262244701385498
1103,3.279998779296875
1104,3.3174924850463867
1105,2.2626333236694336
1106,4.947134017944336
1107,1.8467234373092651
1108,2.353450298309326
1109,5.028550624847412
1110,2.6883773803710938
1111,4.729372978210449
1112,3.5061724185943604
1113,3.99067759513855
1114,4.142754077911377
1115,4.842302322387695
1116,3.8752517700195312
1117,3.9966673851013184
1118,3.473641872406006
1119,1.5178049802780151
1120,4.595920562744141
1121,5.0
1122,4.273751258850098
1123,4.105031967163086
1124,5.44000768661499
1125,5.1119465827941895
1126,3.826324701309204
1127,4.6488189697265625
1128,2.909844398498535
1129,3.805933713912964
1130,3.65969181060791
1131,3.774885654449463
1132,3.5145723819732666
1133,2.720472574234009
1134,3.9946022033691406
1135,3.3108162879943848
1136,2.6859006881713867
1137,3.900876045227051
1138,3.7129156589508057
1139,2.5768003463745117
1140,3.3129501342773438
1141,2.8363566398620605
1142,2.8381011486053467
1143,3.383347988128662
1144,3.691866397857666
1145,4.015876293182373
1146,3.042813301086426
1147,3.3124823570251465
1148,3.511366605758667
1149,3.4875223636627197
1150,2.8135924339294434
1151,3.331313371658325
1152,3.586629867553711
1153,4.340823173522949
1154,3.3303897380828857
1155,4.738091468811035
1156,4.443340301513672
1157,4.869926929473877
1158,3.1461775302886963
1159,3.7118563652038574
1160,3.6788973808288574
1161,2.0710606575012207
1162,3.6999318599700928
1163,1.919294834136963
1164,3.141418933868408
1165,2.3090438842773438
1166,2.4223217964172363
1167,3.1410207748413086
1168,2.2070107460021973
1169,3.9765686988830566
1170,2.8127083778381348
1171,2.7288546562194824
1172,2.9702234268188477
1173,1.7578108310699463
1174,3.406095266342163
1175,1.3601510524749756
1176,2.21884822845459
1177,2.253528118133545
1178,3.759551525115967
1179,3.398858070373535
1180,3.687598705291748
1181,3.219472646713257
1182,3.9227325916290283
1183,2.7503700256347656
1184,2.828933000564575
1185,3.9073381423950195
1186,1.7727439403533936
1187,2.4718544483184814
1188,2.3834171295166016
1189,3.643054962158203
1190,2.755223512649536
1191,2.5910120010375977
1192,3.6841936111450195
1193,3.800550699234009
1194,1.6973668336868286
1195,3.6973986625671387
1196,4.086794853210449
1197,3.5511555671691895
1198,2.8893651962280273
1199,3.1325764656066895
1200,1.467130184173584
1201,3.4461026191711426
1202,0.5219364166259766
1203,2.713491439819336
1204,3.5051205158233643
1205,3.709512710571289
1206,3.0494585037231445
1207,3.332212448120117
1208,4.387436866760254
1209,3.381720542907715
1210,3.127955913543701
1211,3.8496973514556885
1212,5.094615936279297
1213,3.7208948135375977
1214,3.7064781188964844
1215,3.9733872413635254
1216,3.7481815814971924
1217,2.6855106353759766
1218,4.557703018188477
1219,3.4127378463745117
1220,4.434564113616943
1221,2.4036660194396973
1222,3.8637895584106445
1223,4.004720211029053
1224,3.8434927463531494
1225,3.7975168228149414
1226,3.398911476135254
1227,3.5919442176818848
1228,4.259431838989258
1229,3.5711069107055664
1230,3.05322527885437
1231,3.7781059741973877
1232,4.636941909790039
1233,3.985163927078247
1234,4.7785844802856445
1235,4.3458404541015625
1236,4.519961833953857
1237,4.175549507141113
1238,3.7487754821777344
1239,4.87946891784668
1240,5.228131294250488
1241,4.166722774505615
1242,3.4812824726104736
1243,4.733120918273926
1244,4.5362653732299805
1245,4.213334560394287
1246,4.185015678405762
1247,4.687068939208984
1248,4.222411632537842
1249,4.134420394897461
1250,4.320740222930908
1251,3.7971930503845215
1252,3.1122894287109375
1253,2.5194685459136963
1254,2.803389549255371
1255,3.7562313079833984
1256,3.482555389404297
1257,3.0902152061462402
1258,1.6570794582366943
1259,2.902341365814209
1260,3.9430174827575684
1261,3.0660696029663086
1262,2.1955764293670654
1263,4.356471538543701
1264,2.448423385620117
1265,3.121856212615967
1266,3.7753472328186035
1267,1.8009182214736938
1268,3.835465908050537
1269,3.8218259811401367
1270,4.960931301116943
1271,4.508888244628906
1272,5.017396450042725
1273,4.868223667144775
1274,5.118866443634033
1275,3.827906847000122
1276,4.371335506439209
1277,4.718646049499512
1278,4.827399730682373
1279,5.312381744384766
1280,4.652476787567139
1281,4.915855884552002
1282,2.6686811447143555
1283,2.8353452682495117
1284,4.998721122741699
1285,4.100071907043457
1286,3.6416540145874023
1287,2.232545852661133
1288,2.039768695831299
1289,1.690481424331665
1290,3.6595263481140137
1291,1.3612592220306396
1292,4.113704204559326
1293,4.505794048309326
1294,3.8490424156188965
1295,4.968435287475586
1296,5.082529067993164
1297,4.898836612701416
1298,4.917052268981934
1299,4.2106614112854
1300,4.294967174530029
1301,3.2158355712890625
1302,3.4275002479553223
1303,3.5948009490966797
1304,3.822796583175659
1305,4.852329254150391
1306,2.9424896240234375
1307,5.105490684509277
1308,2.9246318340301514
1309,3.634917736053467
1310,3.713430404663086
1311,3.799053192138672
1312,4.166800498962402
1313,3.3998875617980957
1314,4.080559730529785
1315,3.3554134368896484
